artifact_path,line,evidence
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,805,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/models/mechanistic_retina/state.py"": ""fb20576fa7c277deb01261d0ad7f743211a7aab2643986d8bffd2ba47b3e486b"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,806,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/models/mechanistic_retina/support_partition.py"": ""6a90f9a42f4f60287438e6d1f47dbdda04b85eda0ef67a1983af835711f23881"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,807,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/models/mechanistic_retina/temporal_parameters.py"": ""3230165b0c7a86c340e76467b4bc2eb965add94b20f8832b5e99d6d973bf3505"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,808,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/tests/test_causal_pathway_contract.py"": ""2bc8438855c07aea5c5f86daa640d9b72a59a015badbf622b1fce3ccf14b692a"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,809,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/tests/test_clean_sampled_mechanistic_benchmark.py"": ""a21ea809816c6f6b0b53c8d30c0dd5d30af50b002d10c6e0b03c822c2279d94c"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,810,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/tests/test_mechanism_identifiable_model.py"": ""e2ff442bbba951975a2f2add0e76c8091c39ff48a64e9a8b0082b2feb9fb7657"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,811,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/tests/test_mechanistic_retina_contract.py"": ""8d7c7da01f7a2086a8ca7643da33530cd1ee0d51f9d24ffed59cdce35335ed44"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,812,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/tests/test_mechanistic_retina_direct.py"": ""5f0283b5219510c68654c5af1b9a68ecb2245739666d9221067358d0304b131c"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,813,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/tests/test_mechanistic_retina_evaluation.py"": ""b64c01ed07ece8d8b71dd94bfd644e9e38be2a33676eaee51c5d4a189178a2c2"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,814,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/tests/test_mechanistic_retina_operator.py"": ""da8ee2162ea78b18c3d9ca6bc3246ae7d6ade6131787b691b50ba92ba144ff17"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,815,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/tests/test_mechanistic_retina_training.py"": ""bc691f23d85e6db58a79e8348a8304d8222fe4af6ec69dc00761baa995bb4b86"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,816,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/tests/test_mechanistic_temporal_parameters.py"": ""02957370dddfce2e6f176942f789447acbe9c5afbfa070042b399dbfd57dff15"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,817,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/tests/test_rf_math_readout_contract.py"": ""633b598c0faaf08f5a15f05a462a61fb399b729fe39ea1b7ae6a572fd90a514a"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,818,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/tests/test_spatial_checkpoint_contract.py"": ""6c29f30a664e32deede4918d693fb6839283a3a29de88e7094a06ae593b7b72d"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,819,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/tests/test_spatial_pathway_contract.py"": ""8564983de13a31009f9ed6c05b78b913c7888dce1623349e83e29aa47f937f55"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,820,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/training/mechanistic_retina/__init__.py"": ""06dbc0ca9a548bec4fcae1692fbb49bd39785baa08c0f42674cd1206b178fe09"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,821,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/training/mechanistic_retina/center_surround_ln.py"": ""d87070f6e87e32d7f7fdbb678525b9fe775a117348d9f92848e0498031719007"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,822,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/training/mechanistic_retina/gain_audit.py"": ""e5f9a2f76b1441d05398ad34138ea8120912c61ad05ed9c2cf48890bf508aa50"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,823,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/training/mechanistic_retina/losses.py"": ""6e26f7b0ac7d08b681d2b4a291e457d8159e170afc41c6b39aba4166fb9cc91a"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,824,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/training/mechanistic_retina/optimizer.py"": ""06d169ae1ebb6a258d844c7f3038e28ece78a8cdcaa78fcdb6f8c9b3f08aba17"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,825,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/training/mechanistic_retina/r4_development.py"": ""1bf301b0684a87ad714e51e3ccc886db9ff4b7fe277b2ffacfac60bb69b637ba"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,826,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/training/mechanistic_retina/real_early_stopping.py"": ""736b19f9ead119f31f53d6a4a32e716cdb70d37a0659d620efb8e2ba90b46926"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,827,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/training/mechanistic_retina/real_sampled.py"": ""91ee5abc3c6afb204c6142f52cb3675045e7e2b4e19be8760b7581bd29513d20"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,828,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/training/mechanistic_retina/sampled.py"": ""235e18d93cbb9c462ce1c77506987ba84b9b58c21449a8b50cf25a2c05423b57"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,829,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/training/mechanistic_retina/stages.py"": ""380b32f6acdb12bd5a4c5d76a97321221a5918fb7137696240a84d1bfbcfcd19"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,830,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before/training/mechanistic_retina/trainer.py"": ""954a092177e3c0b8a12a121e7b0685b670c39ec07c648421530760595c29097d"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,831,"    ""output/audits/canonical_v1_correctness_patch_20260831/source_before_manifest.json"": ""8bbe84210a01fab0c9be5b19c29af88eeb4681c329b680af5c203091129dc313"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,832,"    ""output/audits/current_checkpoint_applicability_20260831/actual-mask-vs-full-disk.csv"": ""404a99cad5894b1de2a07f48fc4749a81bac6ff0354c991b173b5545a9b2c674"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,833,"    ""output/audits/current_checkpoint_applicability_20260831/checkpoint-identity.csv"": ""df48ca5f89ad84926cf96dbe53d83c5f72d918eb36d5e77635dea39bf0a4caa6"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,834,"    ""output/audits/current_checkpoint_applicability_20260831/delivery-verification.json"": ""fa94efff376f4771c49d20639d8fc9d2ca0636c7d91fc33b0f0066fa7ebd1762"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,835,"    ""output/audits/current_checkpoint_applicability_20260831/effective-support-derivatives.csv"": ""ee4f35c456425772a831f7f121b99bb4e4b73f784d32b429e296f0da98745db5"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,836,"    ""output/audits/current_checkpoint_applicability_20260831/historical-source-integrity.json"": ""336ceefb1287ece3ef6b39a857b7573606fc35940ed54234ab16ba3b0ebfc55c"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,837,"    ""output/audits/current_checkpoint_applicability_20260831/integrity-after.json"": ""dc24dcadd5074216ee33958d1ca23cda49f2bc7c8629f3ca42d14ed1b85d15be"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,838,"    ""output/audits/current_checkpoint_applicability_20260831/integrity-before.json"": ""d5e6dba0184a00666b61655a114656a46951bbba4a02e3bbd0e6c93e4c34a34f"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,839,"    ""output/audits/current_checkpoint_applicability_20260831/integrity-comparison.json"": ""f8ecee7d521560c7bbaedc4cc43d536916b68726d99abc012559a4e637d030c3"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,840,"    ""output/audits/current_checkpoint_applicability_20260831/integrity_snapshot.py"": ""cc2c9cb82e08c3c1088c53cbfaa86f801f98176fb846c2380d54967854fe3323"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,841,"    ""output/audits/current_checkpoint_applicability_20260831/method-review.txt"": ""bb90a77808124670d5a6831d5dcdcf483551f6ab110b9fe61c2603a084502d6a"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,842,"    ""output/audits/current_checkpoint_applicability_20260831/mixer-audit.json"": ""10158fb6dc44c0925224cb3a98943b750c38af30d67834393fbc846a4a6ad52e"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,843,"    ""output/audits/current_checkpoint_applicability_20260831/mixer_audit.py"": ""6bd81694c07a509ac1c3851f6fd2239835791f227d8c06a9f0932ac7df6030ff"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,844,"    ""output/audits/current_checkpoint_applicability_20260831/REPORT.md"": ""67c68a39b905de67940d7d0e2b7301edd0609da3eef8355029d6d365c3b3149b"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,845,"    ""output/audits/current_checkpoint_applicability_20260831/runtime-audit.json"": ""a8769f71010fd568635b33fc78148428bab930c3f168632d0d0d61b4c3fec875"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,846,"    ""output/audits/current_checkpoint_applicability_20260831/runtime_audit.py"": ""e69c8425d143bbed2fd75259ae26377bae310a5814160413f23fdb468ae863b7"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,847,"    ""output/audits/macaque_fixed_alignment_experiment_20260905/alignment_vs_improvement.csv"": ""deffe2aeeef0f6788a9b43b1070add48c903e8c87cd1d5b3a4d3f3e2d9a135b9"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,848,"    ""output/audits/macaque_fixed_alignment_experiment_20260905/analysis-code-freeze.json"": ""9c5fbc639adf6a8553aba695b36d02a7ed713295329644fd129c84f0db6616df"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,849,"    ""output/audits/macaque_fixed_alignment_experiment_20260905/analysis-manifest.json"": ""fc31ac103127b3ca6192ef18a65441bcc6e89d54e44da8eae90287563bd25897"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,850,"    ""output/audits/macaque_fixed_alignment_experiment_20260905/analysis.log"": ""f0cd99a95778c06874aa9fbaf21acb3e2ed048be7de6d786c606db153c888fe2"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,851,"    ""output/audits/macaque_fixed_alignment_experiment_20260905/artifact-manifest.json"": ""d1c1df0243d226f40c22c6f90529185988a8e70d8ad9a6533755e8eec6e6121f"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,852,"    ""output/audits/macaque_fixed_alignment_experiment_20260905/coordinate_mapping.json"": ""582e490e4640fd6ca2acbb44584d455b6bd0c0a027f324ca2011f7d6a6f6f66d"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,853,"    ""output/audits/macaque_fixed_alignment_experiment_20260905/EXECUTION_NOTES.md"": ""e23322ddd731879b39c6cf540df10818bfbc672d59351c2cc3b624fd12b468c5"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,854,"    ""output/audits/macaque_fixed_alignment_experiment_20260905/git-state-final.json"": ""0c1bfac79db684a5c1a915865f8d14e2834a7d4c179021407cf2e328cce700ef"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,855,"    ""output/audits/macaque_fixed_alignment_experiment_20260905/group_prediction.csv"": ""04c981c5a8c534e52c2b153c7d7f2fbe0f166396e5f100098d49b5101a4fff8e"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,856,"    ""output/audits/macaque_fixed_alignment_experiment_20260905/manifest.json"": ""a2fa29135d08873de2b527789e294904b2c27288856a8163f0ef9b2275086ae3"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,857,"    ""output/audits/macaque_fixed_alignment_experiment_20260905/mechanism_comparison.csv"": ""30deb9e6cb60b16f00ebf7542c5663f205e2acb60e2cc4561232e22363a662d3"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,858,"    ""output/audits/macaque_fixed_alignment_experiment_20260905/mechanism_summary.csv"": ""eb3e3a689be2037153f9aeceed7dcc6c11fd7733ef66ccdb1fc3bf838180f3f6"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,859,"    ""output/audits/macaque_fixed_alignment_experiment_20260905/paired_prediction.csv"": ""1611377b8e0ab54f5c11541dbfa0811d8be14c3fb0ac4ee8f2d691a49a6e36d8"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,860,"    ""output/audits/macaque_fixed_alignment_experiment_20260905/per_cell_results.csv"": ""1611377b8e0ab54f5c11541dbfa0811d8be14c3fb0ac4ee8f2d691a49a6e36d8"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,861,"    ""output/audits/macaque_fixed_alignment_experiment_20260905/preflight.json"": ""4c1a8fc4b236b02f6d925e9d21981dd272ded51310efa6a1a7ce7796129f29de"","
output/audits/aligned_canonical_identifiability_main_20260905/evidence_manifest.initial.json,862,"    ""output/audits/macaque_fixed_alignment_experiment_20260905/preflight.log"": ""ac2e65df133b874ce2b1c244efa2758a034de151ce33916254f6faf5b847f95f"","
